Ensembl_gene_id	p53_mock_2
ENSMUSG00000107836	6
ENSMUSG00000028307	8
ENSMUSG00000022589	0
ENSMUSG00000026986	7
ENSMUSG00000101035	0
ENSMUSG00000027530	8
ENSMUSG00000048312	0
ENSMUSG00000101376	0
ENSMUSG00000027376	5
ENSMUSG00000037705	2
ENSMUSG00000044405	0
ENSMUSG00000038932	0
ENSMUSG00000069011	4
ENSMUSG00000091938	8
ENSMUSG00000107872	3
ENSMUSG00000021091	5
ENSMUSG00000045573	1
ENSMUSG00000081720	4
ENSMUSG00000018698	2
ENSMUSG00000087123	4
ENSMUSG00000026840	2
ENSMUSG00000020080	0
ENSMUSG00000000983	7
ENSMUSG00000022286	4
ENSMUSG00000050526	10
ENSMUSG00000031881	2
ENSMUSG00000099781	0
ENSMUSG00000094560	0
ENSMUSG00000089960	8
ENSMUSG00000060534	1
ENSMUSG00000092518	0
ENSMUSG00000033409	2
ENSMUSG00000026185	2
ENSMUSG00000106721	0
ENSMUSG00000022494	1
ENSMUSG00000042102	9
ENSMUSG00000025478	9
ENSMUSG00000031963	3
ENSMUSG00000096574	0
ENSMUSG00000103733	0
ENSMUSG00000096294	0
ENSMUSG00000094120	0
ENSMUSG00000000794	4
ENSMUSG00000082615	0
ENSMUSG00000045126	2
ENSMUSG00000024459	6
ENSMUSG00000051617	0
ENSMUSG00000039057	0
ENSMUSG00000020609	0
ENSMUSG00000048899	5
ENSMUSG00000031209	3
ENSMUSG00000079343	0
